Marca,Modelo,Ano,Motor,Transmision,Parte,Clima,Alto,Ancho,Observaciones
BMW,323I,1998,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,
BMW,323I,1999,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,
BMW,323I,2000,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,
BMW,323I,2001,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,
,,,,,,,,,
BMW,325I,1992,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,
BMW,325I,1993,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,
BMW,325I,1994,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,
BMW,325I,1995,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,
BMW,325I,1996,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,
BMW,325I,1997,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,
BMW,325I,1998,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,
BMW,325I,1999,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,
BMW,325I,2001,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,
BMW,325I,2002,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,
BMW,325I,2003,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,
BMW,325I,2004,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,
BMW,325I,2005,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,
BMW,325I,2006,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,
BMW,325I,2006,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,325I,2007,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,325I,2008,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,325I,2009,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,325I,2010,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,325I,2011,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,325I,2012,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,
BMW,325I,2013,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,
,,,,,,,,,
BMW,328I,1996,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,
BMW,328I,1997,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,
BMW,328I,1998,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,
BMW,328I,1999,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,
BMW,328I,2000,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,
BMW,328I,2007,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,328I,2008,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,328I,2009,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,328I,2010,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,328I,2011,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,328I,2012,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,328I,2012,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,
BMW,328I,2013,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,
BMW,328I,2014,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,
BMW,328I,2015,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,
BMW,328I,2016,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,
,,,,,,,,,
BMW,330I,2001,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,
BMW,330I,2002,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,
BMW,330I,2003,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,
BMW,330I,2004,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,
BMW,330I,2005,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,
BMW,330I,2006,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,330I,2007,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,330I,2008,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,330I,2009,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,330I,2010,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,330I,2011,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
,,,,,,,,,
BMW,335I,2007,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,TURBO
BMW,335I,2008,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,TURBO
BMW,335I,2009,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,TURBO
BMW,335I,2010,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,TURBO
BMW,335I,2011,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,TURBO
BMW,335I,2012,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,TURBO
BMW,335I,2012,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,
BMW,335I,2013,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,
BMW,335I,2014,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,
BMW,335I,2015,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,
,,,,,,,,,
BMW,418I,2014,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,
BMW,418I,2015,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,
BMW,418I,2016,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,
,,,,,,,,,
BMW,435I,2014,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,
BMW,435I,2015,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,
BMW,435I,2016,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,
,,,,,,,,,
BMW,525I,2001,L6 2.5,Automática,60648A,Con clima,25 9/16,17,
BMW,525I,2002,L6 2.5,Automática,60648A,Con clima,25 9/16,17,
BMW,525I,2003,L6 2.5,Automática,60648A,Con clima,25 9/16,17,
BMW,525I,2004,L6 2.5,Automática,60648A,Con clima,25 9/16,17,
BMW,525I,2005,L6 2.5,Automática,60648A,Con clima,25 9/16,17,
BMW,525I,2006,L6 2.5 3.0,Automática,438466,Con clima,24 3/16,18 13/16,
BMW,525I,2007,"L6 2.5,3.0, V8 4.8",Automática,438440,Con clima,24 3/16,18 13/16,
BMW,525I,2008,"L6 2.5,3.0, V8 4.8",Automática,438440,Con clima,24 3/16,18 13/16,
BMW,525I,2009,"L6 2.5,3.0, V8 4.8",Automática,438440,Con clima,24 3/16,18 13/16,
BMW,525I,2010,"L6 2.5,3.0, V8 4.8",Automática,438440,Con clima,24 3/16,18 13/16,
BMW,525I,2011,"L6 2.5,3.0, V8 4.8",Automática,438440,Con clima,24 3/16,18 13/16,
,,,,,,,,,
BMW,528I,1999,L6 2.5,Automática,60648A,Con clima,25 9/16,17,
BMW,528I,2000,L6 2.5,Automática,60648A,Con clima,25 9/16,17,
BMW,528I,2001,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,
BMW,528I,2002,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,
BMW,528I,2003,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,
BMW,528I,2004,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,
BMW,528I,2005,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,
BMW,528I,2006,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,
BMW,528I,2007,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,
BMW,528I,2008,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,
BMW,528I,2009,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,
BMW,528I,2010,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,
,,,,,,,,,
BMW,530I,2001,L6 3.0,Automática,60648A,Con clima,25 9/16,17,
BMW,530I,2002,L6 3.0,Automática,60648A,Con clima,25 9/16,17,
BMW,530I,2003,L6 3.0,Automática,60648A,Con clima,25 9/16,17,
BMW,530I,2006,L6 3.0,Automática,60648A,Con clima,25 9/16,17,
BMW,530I,2007,L6 3.0,Automática,60648A,Con clima,25 9/16,17,
BMW,530I,2008,L6 3.0,Automática,60648A,Con clima,25 9/16,17,
BMW,530I,2009,L6 3.0,Automática,60648A,Con clima,25 9/16,17,
BMW,530I,2010,L6 3.0,Automática,60648A,Con clima,25 9/16,17,
,,,,,,,,,
BMW,535I,2008,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,
BMW,535I,2009,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,
,,,,,,,,,
BMW,540I,1999,V8 4.4,Automática,60648A,Con clima,25 9/16,17,
BMW,540I,2000,V8 4.4,Automática,60648A,Con clima,25 9/16,17,
BMW,540I,2001,V8 4.4,Automática,60648A,Con clima,25 9/16,17,
BMW,540I,2002,V8 4.4,Automática,60648A,Con clima,25 9/16,17,
BMW,540I,2003,V8 4.4,Automática,60648A,Con clima,25 9/16,17,
,,,,,,,,,
BMW,545I,2004,V8 4.4,Automática,60648A,Con clima,25 9/16,17,
BMW,545I,2005,V8 4.4,Automática,60648A,Con clima,25 9/16,17,
BMW,545I,2006,V8 4.4,Automática,60648A,Con clima,25 9/16,17,
,,,,,,,,,
BMW,550I,2009,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,
BMW,550I,2010,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,
,,,,,,,,,
BMW,650I,2006,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,
BMW,650I,2007,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,
BMW,650I,2008,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,
BMW,650I,2009,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,
BMW,650I,2010,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,
BMW,650I,2011,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,
,,,,,,,,,
BMW,740I,1996,V8 4.4,Automática,60648A,Con clima,25 9/16,17,
BMW,740I,1997,V8 4.4,Automática,60648A,Con clima,25 9/16,17,
BMW,740I,1998,V8 4.4,Automática,60648A,Con clima,25 9/16,17,
,,,,,,,,,
BMW,745I,2003,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,
BMW,745I,2004,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,
BMW,745I,2005,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,
,,,,,,,,,
BMW,750I,1995,V8 4.4,Automática,60648A,Con clima,25 9/16,17,
BMW,750I,1996,V8 4.4,Automática,60648A,Con clima,25 9/16,17,
BMW,750I,1997,V8 4.4,Automática,60648A,Con clima,25 9/16,17,
BMW,750I,1998,V8 4.4,Automática,60648A,Con clima,25 9/16,17,
BMW,750I,2006,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,
BMW,750I,2007,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,
BMW,750I,2008,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,
BMW,750I,2009,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,
,,,,,,,,,
BMW,X1,2010,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,X1,2011,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,X1,2012,"L4 2.0, L6 3.0",Automática,17117547059,Con clima,23 5/8,13 3/8,TURBO
BMW,X1,2013,"L4 2.0, L6 3.0",Automática,17117547059,Con clima,23 5/8,13 3/8,TURBO
BMW,X1,2014,"L4 2.0, L6 3.0",Automática,17117547059,Con clima,23 5/8,13 3/8,TURBO
BMW,X1,2015,"L4 2.0, L6 3.0",Automática,17117547059,Con clima,23 5/8,13 3/8,TURBO
,,,,,,,,,
BMW,X3,2004,L6 2.5,Automática,438150,Con clima,22 7/8,19 5/8,
BMW,X3,2005,L6 2.5,Automática,438150,Con clima,22 7/8,19 5/8,
BMW,X3,2006,L6 2.5,Automática,438150,Con clima,22 7/8,19 5/8,
BMW,X3,2007,"L6 2.5, 3.0",Automática,60807,Con clima,22 13/16,19 7/16,
BMW,X3,2008,"L6 2.5, 3.0",Automática,60807,Con clima,22 13/16,19 7/16,
BMW,X3,2009,"L6 2.5, 3.0",Automática,60807,Con clima,22 13/16,19 7/16,
BMW,X3,2010,"L6 2.5, 3.0",Automática,60807,Con clima,22 13/16,19 7/16,
BMW,X3,2011,L6 3.0,Automática,60809,Con clima,23 5/8,15 1/4,
BMW,X3,2012,L6 3.0,Automática,60809,Con clima,23 5/8,15 1/4,
BMW,X3,2013,"L4 2.0, L6 3.0",Automática,60809,Con clima,23 5/8,15 1/4,
BMW,X3,2014,"L4 2.0, L6 3.0",Automática,60809,Con clima,23 5/8,15 1/4,
BMW,X3,2015,"L4 2.0, L6 3.0",Automática,60809,Con clima,23 5/8,15 1/4,
BMW,X3,2016,"L4 2.0, L6 3.0",Automática,60809,Con clima,23 5/8,15 1/4,
BMW,X3,2017,"L4 2.0, L6 3.0",Automática,60809,Con clima,23 5/8,15 1/4,
,,,,,,,,,
BMW,X5,2001,"L6 3.0, V8 4.8",Automática,433645,Con clima,23 1/4,24 1/2,
BMW,X5,2002,"L6 3.0, V8 4.8",Automática,433645,Con clima,23 1/4,24 1/2,
BMW,X5,2003,"L6 3.0, V8 4.8",Automática,433645,Con clima,23 1/4,24 1/2,
BMW,X5,2004,"L6 3.0, V8 4.8",Automática,433645,Con clima,23 1/4,24 1/2,
BMW,X5,2005,"L6 3.0, V8 4.8",Automática,433645,Con clima,23 1/4,24 1/2,
BMW,X5,2006,"L6 3.0, V8 4.8",Automática,433645,Con clima,23 1/4,24 1/2,
BMW,X5,2007,V8 4.8,Automática,60825,Con clima,23,23 1/4,
BMW,X5,2007,V8 4.8,Automática,7585035,Con clima,23,23 1/4,
BMW,X5,2008,V8 4.8,Automática,60825,Con clima,23,23 1/4,
BMW,X5,2008,V8 4.8,Automática,7585035,Con clima,23,23 1/4,
BMW,X5,2009,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,
BMW,X5,2009,V8 4.8,Automática,60825,Con clima,23,23 1/4,
BMW,X5,2009,V8 4.8,Automática,7585035,Con clima,23,23 1/4,
BMW,X5,2010,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,
BMW,X5,2010,V8 4.8,Automática,60825,Con clima,23,23 1/4,
BMW,X5,2010,V8 4.8,Automática,7585035,Con clima,23,23 1/4,
BMW,X5,2011,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,
BMW,X5,2012,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,
BMW,X5,2013,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,
,,,,,,,,,
BMW,X6,2008,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,
BMW,X6,2009,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,
BMW,X6,2010,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,
BMW,X6,2011,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,
BMW,X6,2012,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,
BMW,X6,2013,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,
BMW,X6,2014,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,
,,,,,,,,,
BMW,Z3,1996,"L4 1.8, 1.9",Automática,432610,Con clima,17 5/16,17 1/16,
BMW,Z3,1997,"L4 1.8, 1.9",Automática,432610,Con clima,17 5/16,17 1/16,
BMW,Z3,1997,"L4 2.5, L6 2.8, 3.2",Automática,432661,Con clima,16 11/16,21 5/8,
BMW,Z3,1998,"L4 1.8, 1.9",Automática,432610,Con clima,17 5/16,17 1/16,
BMW,Z3,1998,"L4 2.5, L6 2.8, 3.2",Automática,432661,Con clima,16 11/16,21 5/8,
BMW,Z3,1999,"L4 1.8, 1.9",Automática,432610,Con clima,17 5/16,17 1/16,
BMW,Z3,1999,"L4 2.5, L6 2.8, 3.2",Automática,432661,Con clima,16 11/16,21 5/8,
BMW,Z3,2000,"L4 2.5, L6 2.8, 3.2",Automática,432661,Con clima,16 11/16,21 5/8,
BMW,Z3,2001,"L4 2.5, L6 2.8, 3.2",Automática,432661,Con clima,16 11/16,21 5/8,
BMW,Z3,2002,"L4 2.5, L6 2.8, 3.2",Automática,432661,Con clima,16 11/16,21 5/8,
,,,,,,,,,
BMW,Z4,2005,"L6 2.5, 3.0",Automática,432528,Con clima,22 7/8,17 1/4,
BMW,Z4,2006,"L6 2.5, 3.0",Automática,432528,Con clima,22 7/8,17 1/4,
BMW,Z4,2007,"L6 2.5, 3.0",Automática,432528,Con clima,22 7/8,17 1/4,
BMW,Z4,2008,"L6 2.5, 3.0",Automática,432528,Con clima,22 7/8,17 1/4,
BMW,Z4,2009,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,TURBO
BMW,Z4,2010,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,Z4,2010,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,TURBO
BMW,Z4,2010,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,
BMW,Z4,2011,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,TURBO
BMW,Z4,2012,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,TURBO
BMW,Z4,2013,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,TURBO
,,,,,,,,,
,,,,,,,,,
BUICK,ENCLAVE,2008,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
BUICK,ENCLAVE,2009,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
BUICK,ENCLAVE,2010,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
BUICK,ENCLAVE,2011,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
BUICK,ENCLAVE,2012,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
BUICK,ENCLAVE,2013,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
BUICK,ENCLAVE,2014,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
BUICK,ENCLAVE,2015,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
BUICK,ENCLAVE,2016,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
BUICK,ENCLAVE,2017,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,
,,,,,,,,,
BUICK,ENCORE,2014,L4 1.4,Automática,4113361,Con clima,24 7/16,19 5/16,TURBO
BUICK,ENCORE,2015,L4 1.4,Automática,4113361,Con clima,24 7/16,19 5/16,TURBO
BUICK,ENCORE,2016,L4 1.4,Automática,4113361,Con clima,24 7/16,19 5/16,TURBO
BUICK,ENCORE,2017,L4 1.4,Automática,4113361,Con clima,24 7/16,19 5/16,TURBO
BUICK,ENCORE,2018,L4 1.4,Automática,4113361,Con clima,24 7/16,19 5/16,TURBO
BUICK,ENCORE,2019,L4 1.4,Automática,4113361,Con clima,24 7/16,19 5/16,TURBO
,,,,,,,,,
BUICK,LACROSSE,2010,"L4 2.4, V6 3.6",Automática,1300193,Con clima,26 3/4,15 11/16,
BUICK,LACROSSE,2011,"L4 2.4, V6 3.6",Automática,1300193,Con clima,26 3/4,15 11/16,
BUICK,LACROSSE,2012,"L4 2.4, V6 3.6",Automática,1300193,Con clima,26 3/4,15 11/16,
BUICK,LACROSSE,2013,"L4 2.4, V6 3.6",Automática,1300193,Con clima,26 3/4,15 11/16,
BUICK,LACROSSE,2014,"L4 2.4, V6 3.6",Automática,1300193,Con clima,26 3/4,15 11/16,
BUICK,LACROSSE,2015,"L4 2.4, V6 3.6",Automática,1300193,Con clima,26 3/4,15 11/16,
,,,,,,,,,
BUICK,REGAL,2011,L4 2.4,Automática,1300193,Con clima,26 3/4,15 11/16,
BUICK,REGAL,2012,L4 2.4,Automática,1300193,Con clima,26 3/4,15 11/16,
BUICK,REGAL,2013,L4 2.4,Automática,1300193,Con clima,26 3/4,15 11/16,
BUICK,REGAL,2014,L4 2.4,Automática,1300193,Con clima,26 3/4,15 11/16,
,,,,,,,,,
BUICK,VERANO,2012,L4 2.4,Automática,13267665,Con clima,26 3/4,15 11/16,
BUICK,VERANO,2013,L4 2.4,Automática,13267665,Con clima,26 3/4,15 11/16,
BUICK,VERANO,2014,L4 2.4,Automática,13267665,Con clima,26 3/4,15 11/16,
BUICK,VERANO,2015,L4 2.4,Automática,13267665,Con clima,26 3/4,15 11/16,
BUICK,VERANO,2016,L4 2.4,Automática,13267665,Con clima,26 3/4,15 11/16,
BUICK,VERANO,2017,L4 2.4,Automática,13267665,Con clima,26 3/4,15 11/16,
,,,,,,,,,
,,,,,,,,,
CADILLAC,BLS,2007,L4 2.0,Automática,24418341,Con clima,25 5/8,15 3/4,
CADILLAC,BLS,2008,L4 2.0,Automática,24418341,Con clima,25 5/8,15 3/4,
CADILLAC,BLS,2009,L4 2.0,Automática,24418341,Con clima,25 5/8,15 3/4,
CADILLAC,BLS,2010,L4 2.0,Automática,24418341,Con clima,25 5/8,15 3/4,
,,,,,,,,,
CADILLAC,CATERA,1996,V6 3.0,Automática,432419,Con clima,25 3/4,18 1/8,
CADILLAC,CATERA,1997,V6 3.0,Automática,432419,Con clima,25 3/4,18 1/8,
CADILLAC,CATERA,1998,V6 3.0,Automática,432419,Con clima,25 3/4,18 1/8,
CADILLAC,CATERA,1999,V6 3.0,Automática,432419,Con clima,25 3/4,18 1/8,
,,,,,,,,,
CADILLAC ,CTS,2003,V6 3.2,Automática,438182,Con clima,16 1/2,25 1/2,
CADILLAC ,CTS,2004,V6 3.2,Automática,438182,Con clima,16 1/2,25 1/2,
CADILLAC ,CTS,2004,"V6 3.6, V8 5.7",Automática,434014,Con clima,16 3/4,26,
CADILLAC ,CTS,2005,"V6 3.6, V8 5.7",Automática,434014,Con clima,16 3/4,26,
CADILLAC ,CTS,2006,"V6 3.6, V8 5.7",Automática,434014,Con clima,16 3/4,26,
CADILLAC ,CTS,2007,"V6 3.6, V8 5.7",Automática,434014,Con clima,16 3/4,26,
CADILLAC ,CTS,2008,V6 3.6,Automática,4113055,Con clima,23 3/4,20 7/16,
CADILLAC ,CTS,2009,V6 3.6,Automática,4113055,Con clima,23 3/4,20 7/16,
CADILLAC ,CTS,2010,V6 3.6,Automática,4113055,Con clima,23 3/4,20 7/16,
CADILLAC ,CTS,2011,V6 3.6,Automática,4113055,Con clima,23 3/4,20 7/16,
CADILLAC ,CTS,2012,V6 3.6,Automática,4113055,Con clima,23 3/4,20 7/16,
CADILLAC ,CTS,2013,V6 3.6,Automática,4113055,Con clima,23 3/4,20 7/16,
CADILLAC ,CTS,2014,V6 3.6,Automática,4113055,Con clima,23 3/4,20 7/16,
,,,,,,,,,
CADILLAC,DEVILLE,1985,V8 4.5,Automática,433856,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1985,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1986,V8 4.5,Automática,433856,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1986,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1987,V8 4.5,Automática,433856,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1987,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1988,V8 4.5,Automática,433856,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1988,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1989,V8 4.5,Automática,433856,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1989,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1990,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1991,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1992,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1993,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1994,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1995,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,
CADILLAC,DEVILLE,1996,V8 4.6,Automática,432386,Con clima,30 1/2,15,
CADILLAC,DEVILLE,1997,V8 4.6,Automática,432386,Con clima,30 1/2,15,
CADILLAC,DEVILLE,1998,V8 4.6,Automática,432386,Con clima,30 1/2,15,
CADILLAC,DEVILLE,1999,V8 4.6,Automática,432386,Con clima,30 1/2,15,
CADILLAC,DEVILLE,2000,V8 4.6,Automática,432394,Con clima,30 1/2,15,
CADILLAC,DEVILLE,2001,V8 4.6,Automática,432394,Con clima,30 1/2,15,
CADILLAC,DEVILLE,2002,V8 4.6,Automática,432394,Con clima,30 1/2,15,
CADILLAC,DEVILLE,2003,V8 4.6,Automática,432394,Con clima,30 1/2,15,
CADILLAC,DEVILLE,2004,V8 4.6,Automática,432394,Con clima,30 1/2,15,
CADILLAC,DEVILLE,2005,V8 4.6,Automática,432394,Con clima,30 1/2,15,
,,,,,,,,,
CADILLAC,ELDORADO,1990,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,
CADILLAC,ELDORADO,1991,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,
CADILLAC,ELDORADO,1992,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,
CADILLAC,ELDORADO,1993,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,
CADILLAC,ELDORADO,1993,V8 4.6,Automática,432386,Con clima,30 1/2,15,
CADILLAC,ELDORADO,1994,V8 4.6,Automática,432386,Con clima,30 1/2,15,
CADILLAC,ELDORADO,1995,V8 4.6,Automática,432386,Con clima,30 1/2,15,
CADILLAC,ELDORADO,1996,V8 4.6,Automática,432386,Con clima,30 1/2,15,
CADILLAC,ELDORADO,1997,V8 4.6,Automática,432386,Con clima,30 1/2,15,
CADILLAC,ELDORADO,1998,V8 4.6,Automática,432386,Con clima,30 1/2,15,
CADILLAC,ELDORADO,1999,V8 4.6,Automática,432386,Con clima,30 1/2,15,
CADILLAC,ELDORADO,2000,V8 4.6,Automática,432386,Con clima,30 1/2,15,
CADILLAC,ELDORADO,2001,V8 4.6,Automática,432386,Con clima,30 1/2,15,
CADILLAC,ELDORADO,2002,V8 4.6,Automática,432386,Con clima,30 1/2,15,
,,,,,,,,,
CADILLAC,ESCALADE,2002,"V8 5.3, 6.0",Automática,432298,Con clima,34,17 1/2,
CADILLAC,ESCALADE,2002,V8 6.0,Automática,432306,Con clima,34,17 1/2,Con clima EAM
CADILLAC,ESCALADE,2003,"V8 5.3, 6.0",Automática,432298,Con clima,34,17 1/2,
CADILLAC,ESCALADE,2003,V8 6.0,Automática,432306,Con clima,34,17 1/2,Con clima EAM
CADILLAC,ESCALADE,2004,"V8 5.3, 6.0",Automática,432298,Con clima,34,17 1/2,
CADILLAC,ESCALADE,2004,V8 6.0,Automática,432306,Con clima,34,17 1/2,Con clima EAM
CADILLAC,ESCALADE,2005,"V8 5.3, 6.0",Automática,432298,Con clima,34,17 1/2,
CADILLAC,ESCALADE,2005,V8 6.0,Automática,432306,Con clima,34,17 1/2,Con clima EAM
