Marca,Modelo,Ano,Motor,Transmision,Parte,Clima,Alto,Ancho,Observaciones,Identificador
BMW,320I,2005,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,300
BMW,323I,1998,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,,301
BMW,323I,1999,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,,302
BMW,323I,2000,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,303
BMW,323I,2001,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,304
BMW,325I,1992,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,,305
BMW,325I,1993,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,,306
BMW,325I,1994,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,,307
BMW,325I,1995,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,,308
BMW,325I,1996,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,,309
BMW,325I,1997,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,,310
BMW,325I,1998,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,,311
BMW,325I,1999,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,,312
BMW,325I,2001,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,313
BMW,325I,2002,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,314
BMW,325I,2003,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,315
BMW,325I,2004,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,316
BMW,325I,2005,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,317
BMW,325I,2006,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,318
BMW,325I,2006,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,319
BMW,325I,2007,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,320
BMW,325I,2008,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,321
BMW,325I,2009,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,322
BMW,325I,2010,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,323
BMW,325I,2011,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,324
BMW,325I,2012,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,,325
BMW,325I,2013,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,,326
BMW,328I,1996,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,,327
BMW,328I,1997,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,,328
BMW,328I,1998,L6 2.5,Automática,432488,Con clima,21 5/8,17 1/4,,329
BMW,328I,1999,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,330
BMW,328I,2000,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,331
BMW,328I,2007,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,332
BMW,328I,2008,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,333
BMW,328I,2009,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,334
BMW,328I,2010,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,335
BMW,328I,2011,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,336
BMW,328I,2012,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,337
BMW,328I,2012,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,,338
BMW,328I,2013,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,,339
BMW,328I,2014,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,,340
BMW,328I,2015,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,,341
BMW,328I,2016,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,,342
BMW,330I,2001,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,343
BMW,330I,2002,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,344
BMW,330I,2003,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,345
BMW,330I,2004,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,346
BMW,330I,2005,L6 2.5,Automática,432528,Con clima,22 7/8,17 1/4,,347
BMW,330I,2006,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,348
BMW,330I,2007,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,349
BMW,330I,2008,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,350
BMW,330I,2009,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,351
BMW,330I,2010,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,352
BMW,330I,2011,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,353
BMW,335I,2007,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,Turbo,354
BMW,335I,2008,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,Turbo,355
BMW,335I,2009,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,Turbo,356
BMW,335I,2010,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,Turbo,357
BMW,335I,2011,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,Turbo,358
BMW,335I,2012,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,Turbo,359
BMW,335I,2012,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,,360
BMW,335I,2013,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,,361
BMW,335I,2014,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,,362
BMW,335I,2015,L6 3.0,Automática,60817,Con clima,23 5/8,13 1/4,,363
BMW,418I,2014,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,,364
BMW,418I,2015,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,,365
BMW,418I,2016,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,,366
BMW,435I,2014,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,,367
BMW,435I,2015,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,,368
BMW,435I,2016,L4 2.0,Automática,60817,Con clima,23 5/8,13 1/4,,369
BMW,525I,2001,L6 2.5,Automática,60648A,Con clima,25 9/16,17,,370
BMW,525I,2002,L6 2.5,Automática,60648A,Con clima,25 9/16,17,,371
BMW,525I,2003,L6 2.5,Automática,60648A,Con clima,25 9/16,17,,372
BMW,525I,2004,L6 2.5,Automática,60648A,Con clima,25 9/16,17,,373
BMW,525I,2005,L6 2.5,Automática,60648A,Con clima,25 9/16,17,,374
BMW,525I,2006,L6 2.5 3.0,Automática,438466,Con clima,24 3/16,18 13/16,,375
BMW,525I,2007,"L6 2.5,3.0, V8 4.8",Automática,438440,Con clima,24 3/16,18 13/16,,376
BMW,525I,2008,"L6 2.5,3.0, V8 4.8",Automática,438440,Con clima,24 3/16,18 13/16,,377
BMW,525I,2009,"L6 2.5,3.0, V8 4.8",Automática,438440,Con clima,24 3/16,18 13/16,,378
BMW,525I,2010,"L6 2.5,3.0, V8 4.8",Automática,438440,Con clima,24 3/16,18 13/16,,379
BMW,525I,2011,"L6 2.5,3.0, V8 4.8",Automática,438440,Con clima,24 3/16,18 13/16,,380
BMW,528I,1999,L6 2.5,Automática,60648A,Con clima,25 9/16,17,,381
BMW,528I,2000,L6 2.5,Automática,60648A,Con clima,25 9/16,17,,382
BMW,528I,2001,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,,383
BMW,528I,2002,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,,384
BMW,528I,2003,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,,385
BMW,528I,2004,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,,386
BMW,528I,2005,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,,387
BMW,528I,2006,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,,388
BMW,528I,2007,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,,389
BMW,528I,2008,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,,390
BMW,528I,2009,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,,391
BMW,528I,2010,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,,392
BMW,530I,2001,L6 3.0,Automática,60648A,Con clima,25 9/16,17,,393
BMW,530I,2002,L6 3.0,Automática,60648A,Con clima,25 9/16,17,,394
BMW,530I,2003,L6 3.0,Automática,60648A,Con clima,25 9/16,17,,395
BMW,530I,2006,L6 3.0,Automática,60648A,Con clima,25 9/16,17,,396
BMW,530I,2007,L6 3.0,Automática,60648A,Con clima,25 9/16,17,,397
BMW,530I,2008,L6 3.0,Automática,60648A,Con clima,25 9/16,17,,398
BMW,530I,2009,L6 3.0,Automática,60648A,Con clima,25 9/16,17,,399
BMW,530I,2010,L6 3.0,Automática,60648A,Con clima,25 9/16,17,,400
BMW,535I,2008,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,,401
BMW,535I,2009,L6 3.0,Automática,438440,Con clima,24 3/16,18 13/16,,402
BMW,540I,1999,V8 4.4,Automática,60648A,Con clima,25 9/16,17,,403
BMW,540I,2000,V8 4.4,Automática,60648A,Con clima,25 9/16,17,,404
BMW,540I,2001,V8 4.4,Automática,60648A,Con clima,25 9/16,17,,405
BMW,540I,2002,V8 4.4,Automática,60648A,Con clima,25 9/16,17,,406
BMW,540I,2003,V8 4.4,Automática,60648A,Con clima,25 9/16,17,,407
BMW,545I,2004,V8 4.4,Automática,60648A,Con clima,25 9/16,17,,408
BMW,545I,2005,V8 4.4,Automática,60648A,Con clima,25 9/16,17,,409
BMW,545I,2006,V8 4.4,Automática,60648A,Con clima,25 9/16,17,,410
BMW,550I,2009,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,,411
BMW,550I,2010,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,,412
BMW,650I,2006,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,,413
BMW,650I,2007,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,,414
BMW,650I,2008,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,,415
BMW,650I,2009,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,,416
BMW,650I,2010,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,,417
BMW,650I,2011,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,,418
BMW,740I,1996,V8 4.4,Automática,60648A,Con clima,25 9/16,17,,419
BMW,740I,1997,V8 4.4,Automática,60648A,Con clima,25 9/16,17,,420
BMW,740I,1998,V8 4.4,Automática,60648A,Con clima,25 9/16,17,,421
BMW,745I,2003,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,,422
BMW,745I,2004,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,,423
BMW,745I,2005,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,,424
BMW,750I,1995,V8 4.4,Automática,60648A,Con clima,25 9/16,17,,425
BMW,750I,1996,V8 4.4,Automática,60648A,Con clima,25 9/16,17,,426
BMW,750I,1997,V8 4.4,Automática,60648A,Con clima,25 9/16,17,,427
BMW,750I,1998,V8 4.4,Automática,60648A,Con clima,25 9/16,17,,428
BMW,750I,2006,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,,429
BMW,750I,2007,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,,430
BMW,750I,2008,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,,431
BMW,750I,2009,V8 4.4,Automática,438466,Con clima,24 3/16,18 13/16,,432
BMW,X1,2010,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,433
BMW,X1,2011,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,434
BMW,X1,2012,"L4 2.0, L6 3.0",Automática,17117547059,Con clima,23 5/8,13 3/8,Turbo,435
BMW,X1,2013,"L4 2.0, L6 3.0",Automática,17117547059,Con clima,23 5/8,13 3/8,Turbo,436
BMW,X1,2014,"L4 2.0, L6 3.0",Automática,17117547059,Con clima,23 5/8,13 3/8,Turbo,437
BMW,X1,2015,"L4 2.0, L6 3.0",Automática,17117547059,Con clima,23 5/8,13 3/8,Turbo,438
BMW,X3,2004,L6 2.5,Automática,438150,Con clima,22 7/8,19 5/8,,439
BMW,X3,2005,L6 2.5,Automática,438150,Con clima,22 7/8,19 5/8,,440
BMW,X3,2006,L6 2.5,Automática,438150,Con clima,22 7/8,19 5/8,,441
BMW,X3,2007,"L6 2.5, 3.0",Automática,60807,Con clima,22 13/16,19 7/16,,442
BMW,X3,2008,"L6 2.5, 3.0",Automática,60807,Con clima,22 13/16,19 7/16,,443
BMW,X3,2009,"L6 2.5, 3.0",Automática,60807,Con clima,22 13/16,19 7/16,,444
BMW,X3,2010,"L6 2.5, 3.0",Automática,60807,Con clima,22 13/16,19 7/16,,445
BMW,X3,2011,L6 3.0,Automática,60809,Con clima,23 5/8,15 1/4,,446
BMW,X3,2012,L6 3.0,Automática,60809,Con clima,23 5/8,15 1/4,,447
BMW,X3,2013,"L4 2.0, L6 3.0",Automática,60809,Con clima,23 5/8,15 1/4,,448
BMW,X3,2014,"L4 2.0, L6 3.0",Automática,60809,Con clima,23 5/8,15 1/4,,449
BMW,X3,2015,"L4 2.0, L6 3.0",Automática,60809,Con clima,23 5/8,15 1/4,,450
BMW,X3,2016,"L4 2.0, L6 3.0",Automática,60809,Con clima,23 5/8,15 1/4,,451
BMW,X3,2017,"L4 2.0, L6 3.0",Automática,60809,Con clima,23 5/8,15 1/4,,452
BMW,X5,2001,"L6 3.0, V8 4.8",Automática,433645,Con clima,23 1/4,24 1/2,,453
BMW,X5,2002,"L6 3.0, V8 4.8",Automática,433645,Con clima,23 1/4,24 1/2,,454
BMW,X5,2003,"L6 3.0, V8 4.8",Automática,433645,Con clima,23 1/4,24 1/2,,455
BMW,X5,2004,"L6 3.0, V8 4.8",Automática,433645,Con clima,23 1/4,24 1/2,,456
BMW,X5,2005,"L6 3.0, V8 4.8",Automática,433645,Con clima,23 1/4,24 1/2,,457
BMW,X5,2006,"L6 3.0, V8 4.8",Automática,433645,Con clima,23 1/4,24 1/2,,458
BMW,X5,2007,V8 4.8,Automática,60825,Con clima,23,23 1/4,,459
BMW,X5,2007,V8 4.8,Automática,7585035,Con clima,23,23 1/4,,460
BMW,X5,2008,V8 4.8,Automática,60825,Con clima,23,23 1/4,,461
BMW,X5,2008,V8 4.8,Automática,7585035,Con clima,23,23 1/4,,462
BMW,X5,2009,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,,463
BMW,X5,2009,V8 4.8,Automática,60825,Con clima,23,23 1/4,,464
BMW,X5,2009,V8 4.8,Automática,7585035,Con clima,23,23 1/4,,465
BMW,X5,2010,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,,466
BMW,X5,2010,V8 4.8,Automática,60825,Con clima,23,23 1/4,,467
BMW,X5,2010,V8 4.8,Automática,7585035,Con clima,23,23 1/4,,468
BMW,X5,2011,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,,469
BMW,X5,2012,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,,470
BMW,X5,2013,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,,471
BMW,X6,2008,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,,472
BMW,X6,2009,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,,473
BMW,X6,2010,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,,474
BMW,X6,2011,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,,475
BMW,X6,2012,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,,476
BMW,X6,2013,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,,477
BMW,X6,2014,L6 3.0,Automática,60823,Con clima,23 1/2,17 1/4,,478
BMW,Z3,1996,"L4 1.8, 1.9",Automática,432610,Con clima,17 5/16,17 1/16,,479
BMW,Z3,1997,"L4 1.8, 1.9",Automática,432610,Con clima,17 5/16,17 1/16,,480
BMW,Z3,1997,"L4 2.5, L6 2.8, 3.2",Automática,432661,Con clima,16 11/16,21 5/8,,481
BMW,Z3,1998,"L4 1.8, 1.9",Automática,432610,Con clima,17 5/16,17 1/16,,482
BMW,Z3,1998,"L4 2.5, L6 2.8, 3.2",Automática,432661,Con clima,16 11/16,21 5/8,,483
BMW,Z3,1999,"L4 1.8, 1.9",Automática,432610,Con clima,17 5/16,17 1/16,,484
BMW,Z3,1999,"L4 2.5, L6 2.8, 3.2",Automática,432661,Con clima,16 11/16,21 5/8,,485
BMW,Z3,2000,"L4 2.5, L6 2.8, 3.2",Automática,432661,Con clima,16 11/16,21 5/8,,486
BMW,Z3,2001,"L4 2.5, L6 2.8, 3.2",Automática,432661,Con clima,16 11/16,21 5/8,,487
BMW,Z3,2002,"L4 2.5, L6 2.8, 3.2",Automática,432661,Con clima,16 11/16,21 5/8,,488
BMW,Z4,2005,"L6 2.5, 3.0",Automática,432528,Con clima,22 7/8,17 1/4,,489
BMW,Z4,2006,"L6 2.5, 3.0",Automática,432528,Con clima,22 7/8,17 1/4,,490
BMW,Z4,2007,"L6 2.5, 3.0",Automática,432528,Con clima,22 7/8,17 1/4,,491
BMW,Z4,2008,"L6 2.5, 3.0",Automática,432528,Con clima,22 7/8,17 1/4,,492
BMW,Z4,2009,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,Turbo,493
BMW,Z4,2010,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,494
BMW,Z4,2010,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,Turbo,495
BMW,Z4,2010,L6 3.0,Automática,438456,Con clima,23 5/8,18 1/8,,496
BMW,Z4,2011,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,Turbo,497
BMW,Z4,2012,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,Turbo,498
BMW,Z4,2013,L6 3.0,Automática,17117547059,Con clima,23 5/8,13 3/8,Turbo,499
Buick,Enclave,2008,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,,500
Buick,Enclave,2009,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,,501
Buick,Enclave,2010,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,,502
Buick,Enclave,2011,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,,503
Buick,Enclave,2012,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,,504
Buick,Enclave,2013,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,,505
Buick,Enclave,2014,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,,506
Buick,Enclave,2015,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,,507
Buick,Enclave,2016,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,,508
Buick,Enclave,2017,V6 3.6,Automática,438142,Con clima,27 9/16,18 13/16,,509
Buick,Encore,2014,L4 1.4,Automática,4113361,Con clima,24 7/16,19 5/16,Turbo,510
Buick,Encore,2015,L4 1.4,Automática,4113361,Con clima,24 7/16,19 5/16,Turbo,511
Buick,Encore,2016,L4 1.4,Automática,4113361,Con clima,24 7/16,19 5/16,Turbo,512
Buick,Encore,2017,L4 1.4,Automática,4113361,Con clima,24 7/16,19 5/16,Turbo,513
Buick,Encore,2018,L4 1.4,Automática,4113361,Con clima,24 7/16,19 5/16,Turbo,514
Buick,Encore,2019,L4 1.4,Automática,4113361,Con clima,24 7/16,19 5/16,Turbo,515
Buick,Lacrosse,2010,"L4 2.4, V6 3.6",Automática,1300193,Con clima,26 3/4,15 11/16,,516
Buick,Lacrosse,2011,"L4 2.4, V6 3.6",Automática,1300193,Con clima,26 3/4,15 11/16,,517
Buick,Lacrosse,2012,"L4 2.4, V6 3.6",Automática,1300193,Con clima,26 3/4,15 11/16,,518
Buick,Lacrosse,2013,"L4 2.4, V6 3.6",Automática,1300193,Con clima,26 3/4,15 11/16,,519
Buick,Lacrosse,2014,"L4 2.4, V6 3.6",Automática,1300193,Con clima,26 3/4,15 11/16,,520
Buick,Lacrosse,2015,"L4 2.4, V6 3.6",Automática,1300193,Con clima,26 3/4,15 11/16,,521
Buick,Regal,2011,L4 2.4,Automática,1300193,Con clima,26 3/4,15 11/16,,522
Buick,Regal,2012,L4 2.4,Automática,1300193,Con clima,26 3/4,15 11/16,,523
Buick,Regal,2013,L4 2.4,Automática,1300193,Con clima,26 3/4,15 11/16,,524
Buick,Regal,2014,L4 2.4,Automática,1300193,Con clima,26 3/4,15 11/16,,525
Buick,Verano,2012,L4 2.4,Automática,13267665,Con clima,26 3/4,15 11/16,,526
Buick,Verano,2013,L4 2.4,Automática,13267665,Con clima,26 3/4,15 11/16,,527
Buick,Verano,2014,L4 2.4,Automática,13267665,Con clima,26 3/4,15 11/16,,528
Buick,Verano,2015,L4 2.4,Automática,13267665,Con clima,26 3/4,15 11/16,,529
Buick,Verano,2016,L4 2.4,Automática,13267665,Con clima,26 3/4,15 11/16,,530
Buick,Verano,2017,L4 2.4,Automática,13267665,Con clima,26 3/4,15 11/16,,531
Cadillac,BLS,2007,L4 2.0,Automática,24418341,Con clima,25 5/8,15 3/4,,532
Cadillac,BLS,2008,L4 2.0,Automática,24418341,Con clima,25 5/8,15 3/4,,533
Cadillac,BLS,2009,L4 2.0,Automática,24418341,Con clima,25 5/8,15 3/4,,534
Cadillac,BLS,2010,L4 2.0,Automática,24418341,Con clima,25 5/8,15 3/4,,535
Cadillac,Catera,1996,V6 3.0,Automática,432419,Con clima,25 3/4,18 1/8,,536
Cadillac,Catera,1997,V6 3.0,Automática,432419,Con clima,25 3/4,18 1/8,,537
Cadillac,Catera,1998,V6 3.0,Automática,432419,Con clima,25 3/4,18 1/8,,538
Cadillac,Catera,1999,V6 3.0,Automática,432419,Con clima,25 3/4,18 1/8,,539
Cadillac,DeVille,1985,V8 4.5,Automática,433856,Con clima,30 1/2,17 1/2,,540
Cadillac,DeVille,1985,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,,541
Cadillac,DeVille,1986,V8 4.5,Automática,433856,Con clima,30 1/2,17 1/2,,542
Cadillac,DeVille,1986,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,,543
Cadillac,DeVille,1987,V8 4.5,Automática,433856,Con clima,30 1/2,17 1/2,,544
Cadillac,DeVille,1987,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,,545
Cadillac,DeVille,1988,V8 4.5,Automática,433856,Con clima,30 1/2,17 1/2,,546
Cadillac,DeVille,1988,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,,547
Cadillac,DeVille,1989,V8 4.5,Automática,433856,Con clima,30 1/2,17 1/2,,548
Cadillac,DeVille,1989,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,,549
Cadillac,DeVille,1990,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,,550
Cadillac,DeVille,1991,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,,551
Cadillac,DeVille,1992,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,,552
Cadillac,DeVille,1993,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,,553
Cadillac,DeVille,1994,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,,554
Cadillac,DeVille,1995,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,,555
Cadillac,DeVille,1996,V8 4.6,Automática,432386,Con clima,30 1/2,15,,556
Cadillac,DeVille,1997,V8 4.6,Automática,432386,Con clima,30 1/2,15,,557
Cadillac,DeVille,1998,V8 4.6,Automática,432386,Con clima,30 1/2,15,,558
Cadillac,DeVille,1999,V8 4.6,Automática,432386,Con clima,30 1/2,15,,559
Cadillac,DeVille,2000,V8 4.6,Automática,432394,Con clima,30 1/2,15,,560
Cadillac,DeVille,2001,V8 4.6,Automática,432394,Con clima,30 1/2,15,,561
Cadillac,DeVille,2002,V8 4.6,Automática,432394,Con clima,30 1/2,15,,562
Cadillac,DeVille,2003,V8 4.6,Automática,432394,Con clima,30 1/2,15,,563
Cadillac,DeVille,2004,V8 4.6,Automática,432394,Con clima,30 1/2,15,,564
Cadillac,DeVille,2005,V8 4.6,Automática,432394,Con clima,30 1/2,15,,565
Cadillac,Eldorado,1990,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,,566
Cadillac,Eldorado,1991,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,,567
Cadillac,Eldorado,1992,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,,568
Cadillac,Eldorado,1993,V8 4.1,Automática,432222,Con clima,30 1/2,17 1/2,,569
Cadillac,Eldorado,1993,V8 4.6,Automática,432386,Con clima,30 1/2,15,,570
Cadillac,Eldorado,1994,V8 4.6,Automática,432386,Con clima,30 1/2,15,,571
Cadillac,Eldorado,1995,V8 4.6,Automática,432386,Con clima,30 1/2,15,,572
Cadillac,Eldorado,1996,V8 4.6,Automática,432386,Con clima,30 1/2,15,,573
Cadillac,Eldorado,1997,V8 4.6,Automática,432386,Con clima,30 1/2,15,,574
Cadillac,Eldorado,1998,V8 4.6,Automática,432386,Con clima,30 1/2,15,,575
Cadillac,Eldorado,1999,V8 4.6,Automática,432386,Con clima,30 1/2,15,,576
Cadillac,Eldorado,2000,V8 4.6,Automática,432386,Con clima,30 1/2,15,,577
Cadillac,Eldorado,2001,V8 4.6,Automática,432386,Con clima,30 1/2,15,,578
Cadillac,Eldorado,2002,V8 4.6,Automática,432386,Con clima,30 1/2,15,,579
Cadillac,Escalade,2002,"V8 5.3, 6.0",Automática,432298,Con clima,34,17 1/2,,580
Cadillac,Escalade,2002,V8 6.0,Automática,432306,Con clima,34,17 1/2,Con clima EAM,581
Cadillac,Escalade,2003,"V8 5.3, 6.0",Automática,432298,Con clima,34,17 1/2,,582
Cadillac,Escalade,2003,V8 6.0,Automática,432306,Con clima,34,17 1/2,Con clima EAM,583
Cadillac,Escalade,2004,"V8 5.3, 6.0",Automática,432298,Con clima,34,17 1/2,,584
Cadillac,Escalade,2004,V8 6.0,Automática,432306,Con clima,34,17 1/2,Con clima EAM,585
Cadillac,Escalade,2005,"V8 5.3, 6.0",Automática,432298,Con clima,34,17 1/2,,586
Cadillac,Escalade,2005,V8 6.0,Automática,432306,Con clima,34,17 1/2,Con clima EAM,587
Cadillac,Escalade,2006,"V8 5.3, 6.0",Automática,432298,Con clima,34,17 1/2,,588
Cadillac,Escalade,2006,"V8 5.3, 6.0",Automática,432306,Con clima,34,17 1/2,Con clima EAM,589
Cadillac,Escalade,2007,V8 6.2,Automática,432298,Con clima,34,17 1/2,,590
Cadillac,Escalade,2007,V8 6.2,Automática,432306,Con clima,34,17 1/2,Con clima EAM,591
Cadillac,Escalade,2008,V8 6.2,Automática,432298,Con clima,34,17 1/2,,592
Cadillac,Escalade,2008,V8 6.2,Automática,432306,Con clima,34,17 1/2,Con clima EAM,593
Cadillac,Escalade,2009,V8 6.2,Automática,432298,Con clima,34,17 1/2,,594
Cadillac,Escalade,2009,V8 6.2,Automática,432306,Con clima,34,17 1/2,Con clima EAM,595
Cadillac,Escalade,2010,V8 6.2,Automática,432298,Con clima,34,17 1/2,,596
Cadillac,Escalade,2010,V8 6.2,Automática,432306,Con clima,34,17 1/2,Con clima EAM,597
Cadillac,Escalade,2011,V8 6.2,Automática,432298,Con clima,34,17 1/2,,598
Cadillac,Escalade,2011,V8 6.2,Automática,432306,Con clima,34,17 1/2,Con clima EAM,599
